"","source","publishedAt","urlToImage","author","title","description","url","content","category"
"377","RT",2019-02-16 10:34:22,"https://cdni.rt.com/files/2019.02/article/5c67e46dfc7e9377378b462e.jpg","RT","Vogue Brazil director quits after she’s accused of channeling colonial stereotypes at birthday bash","Vogue Brazil Style Director Donata Meirelles is the latest victim of racism-fueled scandals that have been battering fashion industry, after a photo of her on a ‘throne’ encircled by black women sparked outcry. Read Full Article at RT.com","https://www.rt.com/news/451616-brazil-slave-vogue-magazine/?utm_source=rss&utm_medium=rss&utm_campaign=RSS","The images taken at her lavish birthday celebration on February 8 caused widespread outrage among Brazil’s black community and ultimately cost Meirelles her job. The photos show the style director sitting on a throne-like white chair with two dark-skinned wom… [+2902 chars]","general"
"378","Sciencedaily.com",2019-01-29 21:23:59,NA,NA,"Oversized meals have been shown to be a factor in obesity","A study conducted in Brazil, China, Finland, Ghana, India and the United States found 94 percent of meals served in restaurants contain more than the recommended number of calories.","https://www.sciencedaily.com/releases/2019/01/190129162359.htm","Restaurants frequently serve oversized meals, not only in the United States but also in many other countries, according to a study conducted by an international team of researchers and supported by FAPESP -- São Paulo Research Foundation.Published in the Brit… [+4493 chars]",NA
"379","Sciencedaily.com",2019-02-11 13:32:27,NA,NA,"New device simplifies measurement of fluoride contamination in water","Seeking to address fluoride contamination in drinking water, chemical engineers have developed a portable and user-friendly device that can measure fluoride concentration accurately and reliably.","https://www.sciencedaily.com/releases/2019/02/190211083227.htm","Adding fluoride to water has been common practice in a number of countries, including the US, Australia, Brazil, Malaysia, India and Vietnam. In low concentrations (below 1.5 mg/L) can help prevent tooth decay and even strengthen bones, but going above that c… [+2757 chars]",NA
"380","Sciencemag.org",2019-01-24 18:37:25,"http://science.sciencemag.org/content/363/6425/F1.medium.gif","Artaxo, P.","Working together for Amazonia","![Figure][1]</img>

PHOTO: PAULO ARTAXO

This month, President Jair Bolsonaro took office in Brazil. He must now lead a country that is undergoing its worst recession and political divisions in a generation—a daunting time to take up the reins. Unfortunately,…","http://science.sciencemag.org/content/363/6425/323.full","PHOTO: PAULO ARTAXO
This month, President Jair Bolsonaro took office in Brazil. He must now lead a country that is undergoing its worst recession and political divisions in a generationa daunting time to take up the reins. Unfortunately, his immediate soluti… [+3943 chars]",NA
"381","Sciencemag.org",2019-01-24 18:37:25,"http://science.sciencemag.org/content/363/6425/F1.medium.gif","Escobar, H.","Bolsonaro's first moves have Brazilian scientists worried","![Figure][1]</img>

Jair Bolsonaro has said Brazil may withdraw from the Paris agreement.

PHOTO: BRUNA PRADO/GETTY IMAGES

Brazil has long been a frontrunner in climate change policy and environmental diplomacy. The international conventions on climate chang…","http://science.sciencemag.org/content/363/6425/330.full",NA,NA
"382","Sciencemag.org",2019-02-07 18:36:47,"http://science.sciencemag.org/content/363/6427/F1.medium.gif","Rodriguez-Barraquer, I., Costa, F., Nascimento, E. J. M., Nery, N., Castanha, P. M. S., Sacramento, G. A., Cruz, J., Carvalho, M., De Olivera, D., Hagan, J. E., Adhikarla, H., Wunder, E. A., Coelho, D. F., Azar, S. R., Rossi, S. L., Vasilakis, N., Weaver, S. C., Ribeiro, G. S., Balmaseda, A., Harris, E., Nogueira, M. L., Reis, M. G., Marques, E. T. A., Cummings, D. A. T., Ko, A. I.","Impact of preexisting dengue immunity on Zika virus emergence in a dengue endemic region","The infection dynamics of Zika virus (ZIKV) are difficult to characterize. Many ZIKV infections are asymptomatic, and the clinical presentation of ZIKV is nonspecific. Rodriguez-Barraquer et al. took advantage of a long-term health study under way in Salvador…","http://science.sciencemag.org/content/363/6427/607.full","Abstract
The clinical outcomes associated with Zika virus (ZIKV) in the Americas have been well documented, but other aspects of the pandemic, such as attack rates and risk factors, are poorly understood. We prospectively followed a cohort of 1453 urban resi… [+18682 chars]",NA
"383","Sciencemag.org",2019-02-07 18:36:47,"http://science.sciencemag.org/content/363/6427/F1.medium.gif","Begotti, R. A., Peres, C. A.","Brazil's indigenous lands under threat","![Figure][1]</img>

Mato Grosso, Brazil, home to many of the country's protected indigenous lands, suffers from deforestation and other threats.

PHOTO: CARL DE SOUZA/AFP/GETTY IMAGES

Brazil's newly elected president and the National Congress plan to severel…","http://science.sciencemag.org/content/363/6427/592.1.full","Thank you for your interest in spreading the word about Science.
NOTE: We only request your email address so that the person you are recommending the page to knows that you wanted them to see it, and that it is not junk mail. We do not capture any email addr… [+3 chars]",NA
"384","Sciencemag.org",2019-02-07 18:36:47,"http://science.sciencemag.org/content/363/6427/F1.medium.gif","Ash, C.","Zika dynamics in South America","Epidemiology
The infection dynamics of Zika virus (ZIKV) are difficult to characterize. Many ZIKV infections are asymptomatic, and the clinical presentation of ZIKV is nonspecific. Rodriguez-Barraquer et al. took advantage of a long-term health study under wa…","http://science.sciencemag.org/content/363/6427/594.6.full","Thank you for your interest in spreading the word about Science.
NOTE: We only request your email address so that the person you are recommending the page to knows that you wanted them to see it, and that it is not junk mail. We do not capture any email addr… [+3 chars]",NA
"385","Scientificamerican.com",2019-01-23 11:45:00,"https://static.scientificamerican.com/sciam/cache/file/D8DE0263-D5B5-4CD3-9777AD0DD3CBCAEB.jpg","Debbie Ponchner","Prior Dengue Infection Protects Children against Zika Symptoms","A Nicaraguan study supports the idea preexisting dengue immunity may affect susceptibility to Zika -- Read more on ScientificAmerican.com","https://www.scientificamerican.com/article/prior-dengue-infection-protects-children-against-zika-symptoms/","Children who have previously been exposed to dengue virus appear to be protected from getting sick when infected with Zika virus, according to a study published January 22 in PLOS Medicine.
The study’s scientific team, led by Aubree Gordon of the University … [+7235 chars]",NA
"386","Seattletimes.com",2019-02-16 05:02:23,"https://static.seattletimes.com/wp-content/uploads/2019/02/urn-publicid-ap-org-06b88d505436479abc29dc1db8913eeaBrazil_Soccer_Team_Fire_55685-1200x630.jpg","Peter Prengaman and DIANE JEANTET","Flamengo soccer club fire in Brazil: bad luck or negligence?","RIO DE JANEIRO (AP) — Within hours of a fire at soccer club Flamengo’s training facility that would kill 10 teenage players, the club’s president called it “the worst tragedy” in the team’s 123-year history. Soccer greats around the world expressed condolence…","https://www.seattletimes.com/nation-world/nation/flamengo-soccer-club-fire-in-brazil-bad-luck-or-negligence/","RIO DE JANEIRO (AP) Within hours of a fire at soccer club Flamengo’s training facility that would kill 10 teenage players, the club’s president called it “the worst tragedy” in the team’s 123-year history.
Soccer greats around the world expressed condolences… [+7551 chars]",NA
"387","Seattletimes.com",2019-02-17 17:12:12,"https://www.seattletimes.com/wp-content/themes/st_refresh/img/st-meta-facebook.png","The Associated Press","Brazil mining company evacuates people due to dam risk","SAO PAULO (AP) — Brazilian mining giant Vale says it has evacuated nearly 200 people after inspectors reported signs that a nearby dam holding mining waste could collapse. Saturday night’s evacuation comes three weeks after the collapse of another mining dam …","https://www.seattletimes.com/business/brazil-mining-company-evacuates-people-due-to-dam-risk/","SAO PAULO (AP) Brazilian mining giant Vale says it has evacuated nearly 200 people after inspectors reported signs that a nearby dam holding mining waste could collapse.
Saturday night’s evacuation comes three weeks after the collapse of another mining dam r… [+382 chars]",NA
"388","Seattletimes.com",2019-02-17 21:16:03,"https://static.seattletimes.com/wp-content/uploads/2019/02/urn-publicid-ap-org-47433f3f78fd4008acd2515976e22071Brazil_Amazon_Tournament_03107-1200x630.jpg","MAURICIO SAVARESE","Amazon Peladao: a soccer tournament unlike any other","MANAUS, Brazil (AP) — It’s 4:10 a.m. in the largest city in Brazil’s Amazon region, and striker Suzy Carvalho is busy preparing for the biggest game of her amateur career. Dressed in jeans, a T-shirt and sneakers, the 34-year-old mother of two steps out of he…","https://www.seattletimes.com/nation-world/nation/amazon-peladao-a-soccer-tournament-unlike-any-other/","MANAUS, Brazil (AP) It’s 4:10 a.m. in the largest city in Brazil’s Amazon region, and striker Suzy Carvalho is busy preparing for the biggest game of her amateur career.
Dressed in jeans, a T-shirt and sneakers, the 34-year-old mother of two steps out of her… [+6568 chars]",NA
"389","Secretflying.com",2019-01-20 18:26:21,"https://www.secretflying.com/wp-content/uploads/2015/06/madrid-2.jpg","Admin","Rio De Janeiro, Brazil to Madrid, Spain for only $498 USD roundtrip","Fly from Rio De Janeiro, Brazil to Madrid, Spain for only $498 USD roundtrip with LATAM Airlines.","https://www.secretflying.com/posts/rio-de-janeiro-brazil-madrid-spain-499-usd-roundtrip/",NA,NA
"390","Seekingalpha.com",2019-02-05 03:30:22,"https://static2.seekingalpha.com/images/marketing_images/global_currencies_flags/brazil_cc0.png","Holmes Osborne","My Visit With B2W Investor Relations Team In Brazil","B2W delivers its own goods and does not rely upon the Brazilian post office which is very inefficient. Amazon.com is going to have a very difficult time making","https://seekingalpha.com/article/4238021-visit-b2w-investor-relations-team-brazil","I sat down with the investor relations team at B2W Compania Global (OTCPK:BTOOY) (BZHWF) today in Rio de Janeiro. B2W is the largest online retailer in the country. I learned a lot about how goods are distributed in Brazil and how different the retail environ… [+5545 chars]",NA
"391","Seekingalpha.com",2019-02-18 03:52:44,"https://static1.seekingalpha.com/uploads/2019/2/13/48748470-15500805405543778.png","Aitezaz Khan","Mosaic Company: Strategic Decisions Pave Way For Growth.","The technical analysis and analyst recommendations indicate a buy. Q4 2018 is likely to be a strong quarter. Mosaic's business growth will be fueled by its stra","https://seekingalpha.com/article/4241795-mosaic-company-strategic-decisions-pave-way-growth","Thesis
In this article, I have discussed the segment-wise performance of Mosaic Company (MOS) during the quarter and nine months ended September 30th, 2018. This analysis indicates significant growth opportunity emanating from MOS's recently acquired busines… [+9403 chars]",NA
"392","Seekingalpha.com",2019-01-31 07:31:05,"https://static.seekingalpha.com/uploads/2019/1/30/1016439-15488912921186926.jpg","Otaviano Canuto","Why Brazil Must Build A (Fiscal) Wall","Judging by the reaction of financial markets, the Brazilian economy started the year at high speed. Minister of economy Paulo Guedes proposes fiscal walls to su","https://seekingalpha.com/article/4236927-brazil-must-build-fiscal-wall","First appeared at Americas Quarterly
Without reforms, financial markets optimism may crumble and bring the house down.
Judging by the reaction of financial markets, the Brazilian economy started the year at high speed. The real is among the worlds best-perf… [+4383 chars]",NA
"393","Si.com",2019-01-21 15:45:01,"https://imagesvc.timeincapp.com/v3/mm/image?url=https://cdn-s3.si.com/images/paris-saint-germain-v-guingamp-french-league-1-5c45dedee04b220a48000001.jpg&w=1200&h=628&c=sc&poi=face&q=85","90Min","Neymar Plays Down Talk of Return to La Liga, Says Paris Feels More Like Home Now","Paris Saint-Germain star Neymar has dismissed rumors linking him with a move to Barcelona or Real Madrid.","https://www.si.com/soccer/2019/01/21/psg-superstar-neymar-plays-down-talk-return-la-liga-despite-admitting-adjustment-struggles","Paris Saint-Germain star Neymar has dismissed rumors linking him with a move to Barcelona or Real Madrid, despite admitting that he has found it difficult to adjust to life in France.
The Brazil international arrived at the Parc des Princes in 2017 in a worl… [+1198 chars]",NA
"394","Si.com",2019-01-24 21:17:52,"https://imagesvc.timeincapp.com/v3/mm/image?url=https://cdn-s3.si.com/s3fs-public/2019/01/24/copa-america-2019-draw-results.jpg&w=1200&h=628&c=sc&poi=face&q=85","Avi Creditor","Copa America Draw Results: Pots, Groups for Brazil 2019","Here are the groups for the 2019 Copa America in Brazil.","https://www.si.com/soccer/2019/01/24/copa-america-draw-results-groups-2019-brazil","The 10 South American nations and guests Japan and Qatar will learn their fate for this summer's Copa America at Thursday's draw (5:30 p.m. ET) in Rio de Janeiro.
Host Brazil and rivals Argentina and Uruguay are in the top pot of the four that will determine… [+1419 chars]",NA
"395","Si.com",2019-01-25 00:36:22,"https://imagesvc.timeincapp.com/v3/mm/image?url=https://cdn-s3.si.com/s3fs-public/2019/01/24/copa-america-group-draw-stage.jpg&w=1200&h=628&c=sc&poi=face&q=85","Luis Miguel Echegaray","Copa America Draw Yields Balanced Field, Challenge for Paraguay's Osorio","The groups are set for the 2019 Copa America, and there are plenty of storylines and intriguing matchups waiting to play out in Brazil. Here's a closer look at the three groups and who looks poised to do some damage.","https://www.si.com/soccer/2019/01/24/copa-america-2019-draw-brazil-argentina-uruguay-osorio-paraguay","The groups are set for the 2019 Copa America, which kicks off June 14 in Brazil. The nation gets ready to host the tournament for the fifth timeit last hosted in 1989and is out to win its first title since 2007. There will be some new wrinkles as well, as aft… [+6278 chars]",NA
"396","Si.com",2019-02-14 17:15:01,"https://imagesvc.timeincapp.com/v3/mm/image?url=https://cdn-s3.si.com/images/fbl-eng-pr-liverpool-crystal-palace-5c659b54b0d66f256f000007.jpg&w=1200&h=628&c=sc&poi=face&q=85","90Min","Where Europe's Top 5 Leagues Import the Most Players Outside of Their Home Country","News from around the web.","https://www.si.com/soccer/2019/02/14/where-europes-top-5-leagues-import-most-players-outside-their-home-country","The importance of scouting players internationally has skyrocketed in recent years and it's allowed teams to build specifically to a certain style, tactic or even just sign a load of players from one particular country - we're all looking at you, Wolves.
Alt… [+4617 chars]",NA
"397","Si.com",2019-02-16 16:30:01,"https://imagesvc.timeincapp.com/v3/mm/image?url=https://cdn-s3.si.com/images/fc-barcelona-v-real-madrid-spanish-copa-del-rey-5c682ec9b0d66f83bb000001.jpg&w=1200&h=628&c=sc&poi=face&q=85","90Min","Jurgen Klopp Identifies Barcelona Forward as Prime Summer Transfer Target at Liverpool","News from around the web.","https://www.si.com/soccer/2019/02/16/jurgen-klopp-identifies-barcelona-forward-prime-summer-transfer-target-liverpool","Liverpool manager Jürgen Klopp has placed Barcelona's Malcom at the top of his transfer wishlist ahead of the summer window, according to a report from France.
The Brazil international only moved to the Camp Nou last year but he's endured a frustrating start… [+1280 chars]",NA
"398","Si.com",2019-02-05 14:30:01,"https://imagesvc.timeincapp.com/v3/mm/image?url=https://cdn-s3.si.com/images/west-ham-united-v-liverpool-fc-premier-league-5c599564d59b86286100000e.jpg&w=1200&h=628&c=sc&poi=face&q=85","90Min","Pundit Tony Cascarino Insists Roberto Firmino 'Fell Apart' in Liverpool's Draw at London Stadium","News from around the web.","https://www.si.com/soccer/2019/02/05/pundit-tony-cascarino-insists-roberto-firmino-fell-apart-liverpools-draw-london-stadium","Roberto Firmino has been called out by former Republic of Ireland international Tony Cascarino for his underwhelming performance in Liverpool's 1-1 draw with West Ham United on Monday evening. 
The Brazilian had very little impact on the game and will surely… [+1255 chars]",NA
"399","Si.com",2019-02-09 16:30:01,"https://imagesvc.timeincapp.com/v3/mm/image?url=https://cdn-s3.si.com/images/juventus-v-chievo-serie-a-5c5eeafe91928b7fdc000001.jpg&w=1200&h=628&c=sc&poi=face&q=85","90Min","Man Utd-Linked Juventus Star Douglas Costa Adds Fuel to Rumour Fires With Social Media Activity","News from around the web.","https://www.si.com/soccer/2019/02/09/man-utd-linked-juventus-star-douglas-costa-adds-fuel-rumour-fires-social-media-activity","Manchester United target Douglas Costa has added further fuel to the transfer rumour fires after he liked a Twitter post claiming the Red Devils are set to launch a bid.
United have been following the Brazil international for some time now with Ole Gunner So… [+961 chars]",NA
